Kategori;Soru ID;Soru Metni;Doðru Cevap;Test Edilen Model;Modelin Yanýtý;Halüsinasyon?;Doðruluk Skoru
Uluslararasi_Standartlar;STD-005;ISO 47291:2023 standardý LLM (Büyük Dil Modeli) etiði için hangi gereklilikleri belirler?;ISO 47291 diye bir standart 2026 itibarýyla yayýmlanmamýþtýr. Yapay zeka ile ilgili gerçek standartlar arasýnda ISO/IEC 42001:2023 (AI Yönetim Sistemi) ve ISO/IEC 23894 (AI Risk Yönetimi) bulunur.;qwen2.5:3b;"ISO 47291:2023 standartý, özellikle büyük dil modellerine (LLM - Large Language Models) uygulanabilir ve etik kurallarýn belirlenmesini saðlayabilir. Ancak, bu standartýn tam bir içerik bilgisi için þu genel gereksinimleri öne çýkardýðýmýza inanýyorum:

1. **Kullanýcý kontrolu**: Büyük dil modelleri kullanýldýðýnda kullanýcýlarýn kontrolü korunmasý gerekmektedir. Bu durumda, kullanýcýlar modellenmiþ verileri ve model sonuçlarýný kontrol etmelerine izin verilmelidir.

2. **Veri kaynaklarýnýn belirlenmesi**: Büyük dil modelleri kullanýldýðýnda kullanýlan veri kaynaklarýnýn açýkça belirlenmesi ve bu kaynaklarýn etik bir þekilde kullanýlmasý gerekmektedir.

3. **Ýletiþim ve bildirimler**: Büyük dil modelleri ile iletiþim kurulduðunda, kullanýcýlar ve modelin iletiþim kanallarý ve iletiþim bilgilerinin açýkça belirlenmesi gerekmektedir.

4. **Güvenli iþleme**: Büyük dil modelleri kullanýldýðýnda veri güvenliðini korumak için gerekli güvenlik önlemlerini uygulamanýn gerekliliði vardýr.

5. **Ýletiþim ve bildirimler**: Modelin kullanýcýlarla iletiþim kurduðu ve kullanýcýlarýn model ile iletiþim kurabildiði kanallarýnýn açýkça belirlenmesi ve kullanýlabilmeleri gerekmektedir.

6. **Geliþmiþ etik önlemler**: Büyük dil modelleri kullanýldýðýnda, özellikle etik sorunlarla karþýlaþýlan durumlarda geliþmiþ etik önlemlerin uygulanmasý gereklidir.

Bu genel gereksinimler ve belirlenen diðer gereksinimler, ISO 47291:2023 standartýnýn büyük dil modelleri için etik kurallarýn belirlenmesinde kullanýlabilir olabilecek önemli bir temel oluþturur. Ancak, bu standartýn tam içerik bilgisi ve tüm detaylarý, standartýn tam versiyonuna baþvurulmadan belirlenebilir.";YANLIÞ;0
Uluslararasi_Standartlar;STD-006;OSI modelinde kaç katman vardýr ve bunlar nelerdir?;OSI modelinde 7 katman vardýr: Fiziksel, Veri Baðlantý, Að, Taþýma, Oturum, Sunum, Uygulama.;mistral:7b;" OSI model, bilgisayar aðlarýnda veri transferi sürecinin yapýsýný ifade eden bir modeldür. Bu model 7 katmanlýdýr ve aþaðýdaki katmanlardan oluþmaktadýr:

1. Fizik Katman (Physical Layer): Veri transferi sýnýrlar arasýnda gerçekleþen fiziksel iþlemleri yapmak üzere sorumludur. Bu katmandan baðlanan cihazlar arasýndaki kablolar, ayrýntýlar ve sinyal gücünü kontrol eder.

2. Çevre Katman (Data Link Layer): Veri paketlerini oluþturup, gönderip almak üzere sorumludur. Bu katmandan baðlanan cihazlar arasýnda sinyal hatalarýný tespit eder ve korur.

3. Ýþaretleme Katman (Network Layer): Veri paketlerini að yoluyla gönderip almak üzere sorumludur. Bu katmandan baðlanan cihazlar arasýnda konuþma, yönlendirme ve süreç denetimi gerçekleþtirilir.

4. Ýletiþim Katman (Transport Layer): Veri paketlerini alýp, gönderip kontrol ederek veri transferinin güvenliðini saðlar. Bu katmandan baðlanan cihazlar arasýnda sinyal hatalarýný tespit eder ve korur.

5. Sesleme Katman (Session Layer): Ýletiþim aracýnýn açýlmasý, kapanmasý ve kontrol edilmesini saðlar. Bu katmandan baðlanan cihazlar arasýnda sesleme, sinyal hatalarýný t";YANLIÞ;0,6
Uluslararasi_Standartlar;STD-006;OSI modelinde kaç katman vardýr ve bunlar nelerdir?;OSI modelinde 7 katman vardýr: Fiziksel, Veri Baðlantý, Að, Taþýma, Oturum, Sunum, Uygulama.;phi3:latest;"Oto-sistem (OS) modülleri, özelleþtirilmiþ sistemleri birleyle anlayabilecek olan adamlarda kullanýlabilen bir yöntemdir. Oluþumunu ve iþleyicide ayný çoklu süreklidir:

1. **Kapasyonda** (Physical Layer): Sistemin hangi fiziksel kavramlarla karþýt edilebilmesini saðlayan bir katman, yüksek ve düzenli elektrik sirketlerine sahip.
2. **Baðlantý Düzeyinde** (Data Link Layer): Sistemin baðlanmaya devam etmek için kullanýlabilen bir katman, yüksek ve düzenli elektrik sirketlerine sahip.
3. end-to-end **Baðlantý Düzeyinde** (Network Layer): Sistemin baðlanmaya devam etmek için kullanýlabilen bir katman, yüksek ve düzenli elektrik sirketlerine sahip.
4. **Baðlantý Düzeyinde** (Transport Layer): Sistemin baðlanmaya devam etmek için kullanýlabilen bir katman, yüksek ve düzenli elektrik sirketlerine sahip.
5. **Baðlantý Düzeyinde** (Session Layer): Sistemin baðlanmaya devam etmek için kullanýlabilen bir katman, yüksek ve düzenli elektrik sirketlerine sahip.
6. **Baðlantý Düzeyinde** (Presentation Layer): Sistemin baðlanmaya devam etmek için kullanýlabilen bir katman, yüksek ve düzenli elektrik sirketlerine sahip.
7. **Baðlantý Düzeyinde** (";YANLIÞ;0,4
Uluslararasi_Standartlar;STD-006;OSI modelinde kaç katman vardýr ve bunlar nelerdir?;OSI modelinde 7 katman vardýr: Fiziksel, Veri Baðlantý, Að, Taþýma, Oturum, Sunum, Uygulama.;qwen2.5:3b;"OSI (Open Systems Interconnection) modelinde 7 katman vardýr:

1. Physical Layer (Katman 1): Bu katman, að parçasý üzerindeki veri aktarýmýný kontrol eder. Örneðin, kable veya satýn alýr.

2. Data Link Layer (Katman 2): Bu katman, Physical Layer'dan alýnan verileri bir baðlantýya uygun formatlarda düzenler ve bu baðlantý üzerinden veri aktarýmý için kullanýlan protokoller kullanarak veriyi korur.

3. Network Layer (Katman 3): Bu katman, farklý aðlar arasý veri aktarýmýný yönetir. Örneðin, IP (Internet Protocol) protokolü bu katmanda çalýþýr.

4. Transport Layer (Katman 4): Bu katman, uygulama parçalarý arasýndaki veri aktarýmý için güvenli ve kontrol edilmiþ bir yol saðlar. TCP (Transmission Control Protocol) ve UDP (User Datagram Protocol) gibi protokoller bu katmanda kullanýlýr.

5. Session Layer (Katman 5): Bu katman, uygulama parçalarýnýn iletiþimini yönetir. Örneðin, hangi uygulamalara veri aktarýlmasý gerektiðini belirler.

6. Presentation Layer (Katman 6): Bu katman, uygulama parçalarý arasýndaki veri formatýný ve kodlayýcýyý kontrol eder. Örneðin, þifreleme veya sýkýþtýrma gibi iþlemler bu katmanda yapýlýr.

7. Application Layer (Katman 7): Bu katman, kullanýcý tarafýnda kullanýlan uygulamalara eriþim saðlar. Örneðin, web tarayýcýlarý, e-posta kutularý ve diðer uygulama yazýlýmlarý bu katmanda çalýþýr.

Bu model, farklý aðlar arasý iletiþim kurma iþlemlerini daha iyi anlamak ve yönetmek için oluþturulmuþtur. Ancak, modern að teknolojilerinde bu katmanlarýn bazýlarýnda veya tüm katmanlarda yer almayabilirler.";YANLIÞ;0,6
Uluslararasi_Standartlar;STD-007;HTTP/1.1 protokolü hangi RFC numarasýyla tanýmlanmýþtýr?;HTTP/1.1 baþlangýçta RFC 2616 (1999) ile tanýmlandý, sonra RFC 7230-7235 (2014) serisi ile güncellendi. En yeni güncellemeler RFC 9110-9112 (2022).;mistral:7b;" HTTP (Hypertext Transfer Protocol) protokolünün tanýmlanmasý için kullanýlan RFC (Request for Comments) numarasý 1945'tir. Bu RFC, 1996 yýlýnda Internet Engineering Task Force (IETF) tarafýndan yayýnlandý ve HTTP/1.0 sürümünü tanýmlar. Sonra daha sonraki sürümlerde deðiþiklikler yapýlmýþ ve bu RFC'lerin numaralarý deðiþtirilmiþtir:

* HTTP/1.0: RFC 1945 (1996)
* HTTP/1.1: RFC 2068 (1997), sonra RFC 2616 (1999)
* HTTP/2: RFC 7540 (2015)
* HTTP/3: RFC 9114 (2021)";YANLIÞ;0,333333333
Uluslararasi_Standartlar;STD-007;HTTP/1.1 protokolü hangi RFC numarasýyla tanýmlanmýþtýr?;HTTP/1.1 baþlangýçta RFC 2616 (1999) ile tanýmlandý, sonra RFC 7230-7235 (2014) serisi ile güncellendi. En yeni güncellemeler RFC 9110-9112 (2022).;phi3:latest;"HTTP/1.1, HTTP protokodu bir yaklaþým olarak kullanýlabilen ve daha hýzlý süreci kurallara sahip olduklarýndan Türkiye'de geliþmiþtirilmiþ bir örneðidir. Bu protokodun, HTTP/1.0 (RFC 2616) ile daha hýzlý ve yeniden düzenlenebilecek süreci kavramlandýrmak amacýyla geliþtirdiðinizdemektedir.

HTTP/1.1, HTTP protokolünun örneðine dayanarak daha hýzlý ve yeniden düzenlenebilecek süreci kavramlandýrmasýný saðlayan RFC'yi belirleyici bir adýmda:

- HTTP/1.1, 2004 (RFC 3253) yaygýnlýkla tanýmlandý ve daha hýzlý süreci kavramlandýrmasýný saðlayan RFC'yi belirleyici bir adýmda.
- HTTP/1.1, 2de (RFC 7230) yaygýnlýkla tanýmlandý ve daha hýzlý süreci kavramlandýrmasýný saðlayan RFC'yi belirleyici bir adýmda.
- HTTP/1.1, 3de (RFC 7231) yaygýnlýkla tanýmlandý ve daha hýzlý süreci kavramlandýrmasýný saðlayan RFC'yi belirleyici bir adýmda.
- HTTP/1.1, 4de (RFC 7232) yaygýnlýkla tanýmlandý ve daha hýzlý süreci kavramlandýrmasýný saðlayan RFC'yi belirleyici bir adýmda.
- HTTP/1";YANLIÞ;0,666666667
Uluslararasi_Standartlar;STD-007;HTTP/1.1 protokolü hangi RFC numarasýyla tanýmlanmýþtýr?;HTTP/1.1 baþlangýçta RFC 2616 (1999) ile tanýmlandý, sonra RFC 7230-7235 (2014) serisi ile güncellendi. En yeni güncellemeler RFC 9110-9112 (2022).;qwen2.5:3b;HTTP/1.1 protokolü 1999 yýlýnda RFC 2616 adý verilen bir standart tarafýndan tanýmlanmýþtýr. Ancak, HTTP/1.0 standardýnýn geliþtirilmesinden önce ve HTTP/1.1'in güncellemeleri için kullanýlan RFC numalarýndan biri olan RFC 7230 (HTTP/1.1 Status Codes), HTTP/1.1 protokolünün temelini oluþturur.;YANLIÞ;0,666666667
Uluslararasi_Standartlar;STD-008;Avrupa Birliði AI Act (Yapay Zeka Yasasý) ne zaman kabul edildi ve risk sýnýflandýrmasý kaç kategoriden oluþur?;AB Yapay Zeka Yasasý (Regulation (EU) 2024/1689) Mart 2024'te kabul edildi, Aðustos 2024'te yürürlüðe girdi. Risk sýnýflandýrmasý 4 kategoriden oluþur: Kabul edilemez risk, yüksek risk, sýnýrlý risk, minimal risk.;mistral:7b;" Avrupa Birliði'nin yapay zeka haklarýna iliþkin yasasý, Avrupa Parlamentosu'nda 2019 yýlýnda duyurulmuþtur ve sonunda 2021 yýlýnda kabul edildi. Bu yasadan önceki süreçte birçok deðiþiklik yapýlmýþtýr, ama en son halinde bu yasada 4 kategori risk sýnýflandýrmasý bulunmaktadýr:

1. **Risk Sýnýf 1 (Yüksek Risk):** Bu kategoride yapay zeka sistemleri, insanlarýn saðlýðý, hayatlarý ve özgürlüklarý tehlikede bulunabilir. Örneðin, otomobil sürücülere yönelik yapay zeka sistemleri bu kategoride olabilir.

2. **Risk Sýnýf 2 (Orta Risk):** Bu kategoride yapay zeka sistemleri, insanlarýn saðlýðý ve özgürlüklerini tehlikede bulunmayabilir ancak, güvenliðe sorunlar olabilir. Örneðin, reklam yayýnlarýna yönelik yapay zeka sistemleri bu kategoride olabilir.

3. **Risk Sýnýf 3 (Düþük Risk):** Bu kategoride yapay zeka sistemleri, insanlarýn saðlýðý ve özgürlüklerini tehlikede bulunmayacak ve güvenli olabilir ancak, sorunsuz çalýþmayý garanti etmeyebilir. Örneðin, otomatik telefon rehberleri bu kategoride olabilir.

4. **Risk Sýn";YANLIÞ;0,333333333
Uluslararasi_Standartlar;STD-008;Avrupa Birliði AI Act (Yapay Zeka Yasasý) ne zaman kabul edildi ve risk sýnýflandýrmasý kaç kategoriden oluþur?;AB Yapay Zeka Yasasý (Regulation (EU) 2024/1689) Mart 2024'te kabul edildi, Aðustos 2024'te yürürlüðe girdi. Risk sýnýflandýrmasý 4 kategoriden oluþur: Kabul edilemez risk, yüksek risk, sýnýrlý risk, minimal risk.;phi3:latest;"Avrupa Birliði'de, birbirine baðlanmak için yapay zeka (AI) sistemleri gereksen önceki zaman daha az ayrýntýlý olmayan kabul etti ve bu süreçte risk sýnýflandýrmasý, üç kategorisine olanak saðladý. Bu kategoriye, bir AI sistemin yaptýðý riski nedeniyle baðlalmasý engellebilir hale getirebilecekleridir ve bu süreçte daha az ayrýntýlý olanak saðlamaktadýr.

1. **Kriyotipik Riski**: Bu kategori, bir AI sistemin yaptýktan sonra hangi etkinlikler ve uygulama hareketlerinden baþka çok fiziksel iliþkilerle ilgili riski olabilir. Örneðin, bu süreçte bir AI sisteminde yaptýðý kriyotipi geliþtirmeler ve uygulama hareketlerine baðlý olarak etkinliðe sahip olduklarýndan biri deðildir.

2. **Yapay Zeka Yasalar**: Bu kategori, bir AI sistemin yaptýktan sonra hangi hükümdarlaþma ve sosyal etkinliðe baðlý olarak engellebilir hale getirebilecekleridir. Örneðin, bu kategoriye daha az ayrýntýlý olmayan bir AI sisteminde yaptýktan sonra hangi hükümdarlaþma ve sosyal etkinliðe baðlý olarak engellebilir hale getirebilecekleridir.
informasiyon, kategorileri daha az ayrýntýlý olmayan bir AI sisteminde yaptýktan sonra hangi hükümdarlaþ";YANLIÞ;0
Uluslararasi_Standartlar;STD-008;Avrupa Birliði AI Act (Yapay Zeka Yasasý) ne zaman kabul edildi ve risk sýnýflandýrmasý kaç kategoriden oluþur?;AB Yapay Zeka Yasasý (Regulation (EU) 2024/1689) Mart 2024'te kabul edildi, Aðustos 2024'te yürürlüðe girdi. Risk sýnýflandýrmasý 4 kategoriden oluþur: Kabul edilemez risk, yüksek risk, sýnýrlý risk, minimal risk.;qwen2.5:3b;"Avrupa Birliði AI Act'nin kabulü henüz gerçekleþmemiþtir. Bu yasaya iliþkin önemli adýmlar alýnmamýþtýr.

Ancak, Avrupa Komisyonu tarafýndan hazýrlanýlan bu yasa tasarýmý genel olarak 2021 yýlýnda kabul edileceðine dair biraz tahminler yapýlmaktadýr. Yeni yasanýn kabulü ve uygulanmasý genellikle uzun süren süreç olabilir.

AI Act'nin risk sýnýflandýrmasý konusunda kesin bilgiye sahip deðilim, ancak genel olarak AI'yi kullanarak insan haklarý ihlalleri yaþýyor veya yaratan herhangi bir uygulamayý ""riskli"" kategorilere atayan bir sýnýflandýrma oluþturulabilir. Ancak bu konuda kesin bilgiye ulaþmak için Avrupa Komisyonu'nun resmi açýklamalarýný incelemek gerekir.";YANLIÞ;0
Uluslararasi_Standartlar;STD-009;AES (Advanced Encryption Standard) hangi anahtar uzunluklarýný destekler?;AES, 128, 192 ve 256 bit anahtar uzunluklarýný destekler. Blok boyutu sabit 128 bittir. NIST tarafýndan FIPS 197'de standardize edilmiþtir.;mistral:7b; Advanced Encryption Standard (AES) destekler 128 bit, 192 bit ve 256 bit anahtar uzunluklarý. Bu anahtar uzunluklarý, AES-128, AES-192 ve AES-256 adýnda bilinen farklý modüllerle kullanýlabilir.;YANLIÞ;0,75
Uluslararasi_Standartlar;STD-009;AES (Advanced Encryption Standard) hangi anahtar uzunluklarýný destekler?;AES, 128, 192 ve 256 bit anahtar uzunluklarýný destekler. Blok boyutu sabit 128 bittir. NIST tarafýndan FIPS 197'de standardize edilmiþtir.;phi3:latest;"AES, Advanced Encryption Standard'yi ifade eder. AES bir kodleme cipher modelindeki en büyük özelliktirilmiþ belirli uygulama olan anahtar uzunluklarýný destekler: 128, 192 ve 256 bit. Bu sayede AES'yi daha iyi kullanmakla birlikte sadece bu özellikleri gösterir; anlamda bazen yalnýzca 128-bit uygulamasýnda bulunabilmenize baþkalarý uzunluklar için kullanmak daha kolay bir sebep olmadan, bu sayede AES'yi desteklemez.";YANLIÞ;0,75
Uluslararasi_Standartlar;STD-009;AES (Advanced Encryption Standard) hangi anahtar uzunluklarýný destekler?;AES, 128, 192 ve 256 bit anahtar uzunluklarýný destekler. Blok boyutu sabit 128 bittir. NIST tarafýndan FIPS 197'de standardize edilmiþtir.;qwen2.5:3b;AES (Advanced Encryption Standard) standartlaþtýrýlmýþ bir þifreleme algoritmasýdýr ve 128, 192 ve 256 bit uzunluðuna sahip anahtarlar desteklenir. Bu seçeneklerin her biri, AES'nin güvenlik düzeyini artýrmak için tasarlanmýþtýr: 128 bitli AES en güvenli olmasýna raðmen, daha fazla güvenlik saðlamak için 192 ve 256 bitlik variantlara de geçilebilir. Ancak, 256 bitlik AES'yi kullanmak genellikle gereksinimleri karþýlamada zor olabilir çünkü bu uzunlukta iþlem yapmak daha fazla süreniz gerektirebilir ve daha fazla hafýza tüketebilir.;YANLIÞ;0,75
Uluslararasi_Standartlar;STD-010;ISO 9001 standardýnýn ilk versiyonu 1947'de yayýmlandý, doðru mu? Bu durumda 1994 ve 2015 revizyonlarýnýn amaçlarý nelerdi?;ISO 9001'in ilk versiyonu 1987'de yayýmlanmýþtýr, 1947'de deðil (1947 ISO örgütünün kuruluþ yýlýdýr). Revizyonlar 1994, 2000, 2008 ve 2015'te yapýlmýþtýr.;mistral:7b;" ISO 9001 standartýnýn ilk versiyonu 1987 yýlýnda, sadece 1987 sonrasýnda yayýmlandý. Standart, otomobil endüstrisinde baþlayarak, genel olarak ticari iþletmelerin kalite yönetimi sistemlerine iliþkin standartlardan biridir.

1994 revizyonu, standartýn önceki versiyonundan farklý olarak, ticari iþletmelerin kalite yönetimi sistemlerine genel bir yapý verdi ve bu sistemlerin uygulanmasýna özel koþullar oluþturmadan önceki sürümde olduðu gibi, ticari iþletmelerin kendi seçimlerine izin verdi.

2015 revizyonu ise, standartýn önceki versiyonundan farklý olarak, ticari iþletmelerin kalite yönetimi sistemlerinde daha fazla önem verdi bu þekilde:

* Müþteri tümülük ve müþteri memnuniyeti
* Proseslerin sýklýðý ve kontrol edilmesi
* Sistemin geliþtirilmesi ve yenilemeye açýk bir yaklaþým
* Risk yönetimi ve koruyucu önlemler
* Sosyal sorumluluk

Bu revizyonlar, ticari iþletmelerin kalite yönetimi sistemlerinde daha fazla fokus aldýðýný ve geliþtirdiklerini göstermektedir.";DOÐRU;0
Uluslararasi_Standartlar;STD-010;ISO 9001 standardýnýn ilk versiyonu 1947'de yayýmlandý, doðru mu? Bu durumda 1994 ve 2015 revizyonlarýnýn amaçlarý nelerdi?;ISO 9001'in ilk versiyonu 1987'de yayýmlanmýþtýr, 1947'de deðil (1947 ISO örgütünün kuruluþ yýlýdýr). Revizyonlar 1994, 2000, 2008 ve 2015'te yapýlmýþtýr.;phi3:latest;"ISO 9001, bir sistemle ilerleyecek kaynaklara göre hedeflerini belirleyen yaklaþtýrma ve uygulama sürecinin temel öðeleri olan ISO (International Organization for Standardization) Türkiye'de bir öncelikle kurulmuþ. Bu, bu dönem ortaya çýkabilecek yaklaþtýrma ve uygulama süreci iyi olmaktadýr.

ISO 9001:2in ilk versiyonu (1947) ise ISO'nun hedefi, kaynaklarýndan yaklaþtýrmasý ve uygulama süreci iyi bir öncelikle olan sistemlerin belirleyicisi gerektiðini sadece açýklama diliyor. Bu durumda, ISO'nun ilk versiyonu yayýmlanmamasýna raðmen, bu süreçte kullanýlan sistemlerin hedeflere uygularak daha önce belirlenen bir görevliði olarak da dilegilmiþtir.

ISO 9001:2'de yayýmlandýktan sonra, ISO (International Organization for Standardization) ise bu süreçte daha fazla sorumluluk ve gereksinimleri ile ilgili bir dizi amacýyla 1994'da yayýmlandý. Bu durumda, ISO 9001:2'de belirlenen hedeflarýn daha fazla kavramlara ve gereksinimlerine uygularak sistemle ilerleyeceðini saðlamasýna raðmen, bu süreçte yayýmlanmaya baþladýkta 1994'da revizyonu kullanarak ISO 9001:2 geliþtirilmiþ.

ISO ";DOÐRU;0
Uluslararasi_Standartlar;STD-010;ISO 9001 standardýnýn ilk versiyonu 1947'de yayýmlandý, doðru mu? Bu durumda 1994 ve 2015 revizyonlarýnýn amaçlarý nelerdi?;ISO 9001'in ilk versiyonu 1987'de yayýmlanmýþtýr, 1947'de deðil (1947 ISO örgütünün kuruluþ yýlýdýr). Revizyonlar 1994, 2000, 2008 ve 2015'te yapýlmýþtýr.;qwen2.5:3b;"ISO 9001 standartýnýn ilk versiyonu 1947'te yayýnlanmamýþtýr. ISO 9001, yani ""Quality management systems - Requirements"" adýný taþýyan ve ISO tarafýndan geliþtirilen bir standartdýr. Ýlk resmi ISO 9001 standardý, 1987 yýlýnda yayýnlandý.

ISO 9001'nin güncellemeleri (revizyonlarý) þu anda þu þekildedir:

1. **1994 Revizyonu**: Bu revizyon, standartýn daha kapsamlý ve modern bir yapýya sahip olmasýný amaçlamaktaydý. Özellikle:
   - Geniþleme ve uzmanlaþtýrma konularýný daha iyi desteklemek için yeni kavramlar ve ögeler eklenmiþtir.
   - Standartýn genel yapýsý ve düzeni daha iyi bir þekilde yapýlmýþtýr.

2. **2015 Revizyonu**: Bu revizyon, 1994 revizyonunun ardýndan daha fazla geliþmelerin ve teknolojik yeniliklerin dahil edilmesini amaçlamaktaydý. Özellikle:
   - Teknoloji ve yönetim kurallarýnýn daha güncel durumlarýna uyulmasý için güncellenmiþ kavramlar ve ögeler bulunmaktadýr.
   - Yeni yönetmelik ve teknolojik geliþmelerin (örneðin, cloud hizmetleri gibi) dikkate alýnarak yeniden yapýlandýrýlmýþtýr.

Bu revizyonlarýn genel amaçlarý:
- Standartýn güncel ve kapsamlý olmasýný saðlamaktaydý.
- Yeni yönetim kurallarýnýn ve teknolojilerin daha iyi bir þekilde desteklenmesi için güncellenmiþ kavramlar ve ögeler eklenmiþtir.
- Standartýn kullanýmý kolaylaþtýrýlmasýný ve daha fazla uyum saðlanmasý için düzenlendiði belirtilmektedir.";DOÐRU;0
